filename,n_bibls,n_cits
phi0474.phi036.perseus-lat1.xml,0,0
phi0474.phi009.perseus-eng2.xml,0,0
phi0474.phi009.perseus-lat2.xml,0,0
stoa0276.stoa002.opp-lat1.xml,10,0
phi0472.phi001.perseus-eng3.xml,0,0
phi0472.phi001.perseus-lat2.xml,0,0
phi0472.phi001.perseus-eng4.xml,0,0
phi0426.phi001.perseus-lat1.xml,0,0
phi0426.phi001.perseus-eng1.xml,0,0
phi1351.phi002.perseus-lat1.xml,1,0
phi1351.phi002.perseus-eng1.xml,0,0
phi1351.phi005.perseus-lat1.xml,0,0
phi1351.phi005.perseus-eng1.xml,0,0
phi1351.phi004.perseus-eng1.xml,0,0
phi1351.phi004.perseus-lat2.xml,1,0
phi1351.phi003.perseus-lat1.xml,0,0
phi1351.phi003.perseus-eng1.xml,0,0
phi1351.phi001.perseus-eng1.xml,0,0
phi1351.phi001.perseus-eng2.xml,0,0
phi1351.phi001.perseus-lat1.xml,1,0
stoa0089.stoa010.perseus-lat2.xml,0,0
stoa0089.stoa010.perseus-eng1.xml,0,0
stoa0089.stoa011.perseus-eng1.xml,0,0
stoa0089.stoa011.perseus-lat2.xml,0,0
stoa0089.stoa002.perseus-eng1.xml,0,0
stoa0089.stoa002.perseus-lat2.xml,0,0
stoa0089.stoa005.perseus-lat2.xml,0,0
stoa0089.stoa005.perseus-eng1.xml,0,0
stoa0089.stoa004.perseus-eng1.xml,0,0
stoa0089.stoa004.perseus-lat2.xml,0,0
stoa0089.stoa003.perseus-lat2.xml,0,0
stoa0089.stoa003.perseus-eng1.xml,0,0
stoa0089.stoa014.perseus-eng1.xml,0,0
stoa0089.stoa014.perseus-lat2.xml,0,0
stoa0089.stoa013.perseus-lat2.xml,0,0
stoa0089.stoa013.perseus-eng1.xml,0,0
stoa0089.stoa012.perseus-eng1.xml,0,0
stoa0089.stoa012.perseus-lat2.xml,0,0
stoa0089.stoa008.perseus-lat2.xml,0,0
stoa0089.stoa008.perseus-eng1.xml,0,0
stoa0089.stoa006.perseus-lat2.xml,0,0
stoa0089.stoa006.perseus-eng1.xml,0,0
stoa0089.stoa001.perseus-eng1.xml,0,0
stoa0089.stoa001.perseus-lat2.xml,0,0
stoa0089.stoa007.perseus-eng1.xml,0,0
stoa0089.stoa007.perseus-lat2.xml,0,0
stoa0089.stoa009.perseus-eng1.xml,0,0
stoa0089.stoa009.perseus-lat2.xml,0,0
phi0428.phi001.perseus-eng1.xml,0,0
phi0428.phi001.perseus-lat1.xml,0,0
stoa0045.stoa010.perseus-lat2.xml,0,0
stoa0045.stoa010.perseus-eng1.xml,0,0
stoa0045.stoa017.perseus-lat2.xml,0,0
stoa0045.stoa028.perseus-lat2.xml,0,0
stoa0045.stoa021.perseus-lat2.xml,0,0
stoa0045.stoa026.perseus-lat2.xml,0,0
stoa0045.stoa019.perseus-lat2.xml,0,0
stoa0045.stoa027.perseus-lat2.xml,0,0
stoa0045.stoa018.perseus-lat2.xml,0,0
stoa0045.stoa020.perseus-lat2.xml,0,0
stoa0045.stoa016.perseus-lat2.xml,0,0
stoa0045.stoa011.perseus-eng1.xml,0,0
stoa0045.stoa011.perseus-lat2.xml,0,0
stoa0045.stoa002.perseus-lat2.xml,0,0
stoa0045.stoa005.perseus-lat2.xml,0,0
stoa0045.stoa004.perseus-lat2.xml,0,0
stoa0045.stoa003.perseus-lat2.xml,0,0
stoa0045.stoa014.perseus-eng1.xml,0,0
stoa0045.stoa014.perseus-lat2.xml,0,0
stoa0045.stoa013.perseus-lat2.xml,0,0
stoa0045.stoa025.perseus-lat2.xml,0,0
stoa0045.stoa022.perseus-lat2.xml,0,0
stoa0045.stoa012.perseus-lat2.xml,0,0
stoa0045.stoa015.perseus-lat2.xml,0,0
stoa0045.stoa008.perseus-lat2.xml,0,0
stoa0045.stoa006.perseus-lat2.xml,0,0
stoa0045.stoa001.perseus-lat2.xml,0,0
stoa0045.stoa007.perseus-lat2.xml,0,0
stoa0045.stoa009.perseus-lat2.xml,0,0
phi1020.phi002.perseus-lat2.xml,0,0
phi1020.phi003.perseus-lat2.xml,0,0
phi1020.phi001.perseus-lat2.xml,0,0
phi1212.phi002.perseus-lat1.xml,0,0
phi1212.phi002.perseus-eng1.xml,0,0
phi1212.phi003.perseus-lat2.xml,0,0
phi1212.phi001.perseus-lat1.xml,0,0
phi0969.phi001.perseus-lat2.xml,0,0
phi1017.phi010.perseus-lat2.xml,0,0
phi1017.phi011.perseus-eng2.xml,0,0
phi1017.phi011.perseus-lat2.xml,0,0
phi1017.phi002.perseus-lat2.xml,0,0
phi1017.phi005.perseus-lat2.xml,0,0
phi1017.phi004.perseus-lat2.xml,0,0
phi1017.phi003.perseus-lat2.xml,0,0
phi1017.phi014.perseus-lat2.xml,0,0
phi1017.phi013.perseus-lat2.xml,0,0
phi1017.phi015.perseus-lat2.xml,0,0
phi1017.phi008.perseus-lat2.xml,0,0
phi1017.phi006.perseus-lat2.xml,0,0
phi1017.phi001.perseus-lat2.xml,0,0
phi1017.phi007.perseus-lat2.xml,0,0
phi1017.phi009.perseus-lat2.xml,0,0
stoa0162.stoa004.perseus-lat2.xml,0,0
phi1276.phi001.perseus-lat2.xml,0,0
phi0959.phi010.perseus-lat2.xml,0,0
phi0959.phi002.perseus-lat2.xml,0,0
phi0959.phi002.perseus-eng2.xml,0,0
phi0959.phi005.perseus-lat2.xml,0,0
phi0959.phi005.perseus-eng2.xml,6,0
phi0959.phi004.perseus-lat2.xml,0,0
phi0959.phi004.perseus-eng2.xml,9,0
phi0959.phi003.perseus-lat2.xml,0,0
phi0959.phi003.perseus-eng2.xml,0,0
phi0959.phi008.perseus-lat2.xml,0,0
phi0959.phi006.perseus-eng4.xml,0,0
phi0959.phi006.perseus-eng3.xml,0,0
phi0959.phi006.perseus-lat2.xml,0,0
phi0959.phi001.perseus-eng2.xml,0,0
phi0959.phi001.perseus-lat2.xml,0,0
phi0959.phi007.perseus-lat2.xml,0,0
phi0959.phi009.perseus-lat2.xml,0,0
