ABOs,Original P4 CTS URN,Perseus Abbreviation,Language,Perseus text ID,Authors,Work,"Other Abbreviations (LSJ, OCD, etc)",Notes
"Perseus:abo:tlg,0527,048",urn:cts:greekLit:tlg0527.tlg048.perseus-lat1,none,Latin,Perseus:text:1999.02.0060:book=Isaiah,Old Testament,Isaias,LXX Is.; OT Isa.,
"Perseus:abo:tlg,0527,049",urn:cts:greekLit:tlg0527.tlg049.perseus-eng1,none,English,Perseus:text:1999.01.0156:book=Jeremiah,Old Testament,Jeremiah,LXX Je.; OT Jer.,
"Perseus:abo:tlg,0527,049",urn:cts:greekLit:tlg0527.tlg049.perseus-lat1,none,Latin,Perseus:text:1999.02.0060:book=Jeremiah,Old Testament,Jeremias,LXX Je.; OT Jer.,
"Perseus:abo:tlg,0527,050",urn:cts:greekLit:tlg0527.tlg050.perseus-lat1,none,Latin,Perseus:text:1999.02.0060:book=Baruch,Old Testament,Baruch,LXX Bar.,
"Perseus:abo:tlg,0527,051",urn:cts:greekLit:tlg0527.tlg051.perseus-eng1,none,English,Perseus:text:1999.01.0156:book=Lamentations,Old Testament,Lamentations,LXX La.; OT Lam.,
"Perseus:abo:tlg,0527,051",urn:cts:greekLit:tlg0527.tlg051.perseus-lat1,none,Latin,Perseus:text:1999.02.0060:book=Lamentations,Old Testament,Lamentations,LXX La.; OT Lam.,
"Perseus:abo:tlg,0527,053",urn:cts:greekLit:tlg0527.tlg053.perseus-eng1,none,English,Perseus:text:1999.01.0156:book=Ezekiel,Old Testament,Ezekiel,LXX Ez.; OT Ezek.,
"Perseus:abo:tlg,0527,053",urn:cts:greekLit:tlg0527.tlg053.perseus-lat1,none,Latin,Perseus:text:1999.02.0060:book=Ezekiel,Old Testament,Ezekiel,LXX Ez.; OT Ezek.,
"Perseus:abo:tlg,0527,056",urn:cts:greekLit:tlg0527.tlg056.perseus-eng1,none,Latin,Perseus:text:1999.01.0156:book=Daniel,Old Testament,Daniel,LXX Da.; OT. Dan.,
"Perseus:abo:tlg,0527,056",urn:cts:greekLit:tlg0527.tlg056.perseus-lat1,none,Latin,Perseus:text:1999.02.0060:book=Daniel,Old Testament,Daniel,LXX Da.; OT. Dan.,
"Perseus:abo:tlg,0532,001",urn:cts:greekLit:tlg0532.tlg001.perseus-grc1,Ach. Tat.,Greek,Perseus:text:2008.01.0665,Achilles Tatius,Leucippe et Clitophon,,
"Perseus:abo:tlg,0533,003",urn:cts:greekLit:tlg0533.tlg003.perseus-grc1,Call. Epigr.,Greek,Perseus:text:1999.01.0226:text=epigrams,Callimachus,"Epigrams, Fragmenta",,
"Perseus:abo:tlg,0533,004",urn:cts:greekLit:tlg0533.tlg004.perseus-grc1,Call. Epig,Greek,Perseus:text:2008.01.0482,Callimachus,"Epigrams, Fragmenta",,
"Perseus:abo:tlg,0533,015",urn:cts:greekLit:tlg0533.tlg015.perseus-grc1,Call. H. 1; Call.Jov.,Greek,Perseus:text:2008.01.0481:hymn=1,Callimachus,Hymn to Zeus,Callim. Hymn 1,
"Perseus:abo:tlg,0533,015",urn:cts:greekLit:tlg0533.tlg015.perseus-grc2,Call. H. 1; Call.Jov.,Greek,Perseus:text:1999.01.0226:text=hymns:poem=1,Callimachus,Hymnus in Jovem,Callim. Hymn 1,
"Perseus:abo:tlg,0533,016",urn:cts:greekLit:tlg0533.tlg016.perseus-grc1,Call. H. 2; Call.Ap;,Greek,Perseus:text:2008.01.0481:hymn=2,Callimachus,Hymn to Apollo,Callim. Hymn 2,
"Perseus:abo:tlg,0533,016",urn:cts:greekLit:tlg0533.tlg016.perseus-grc2,Call. H. 2; Call.Ap;,Greek,Perseus:text:1999.01.0226:text=hymns:poem=2,Callimachus,Hymnus in Apollinem,Callim. Hymn 2,
"Perseus:abo:tlg,0533,017",urn:cts:greekLit:tlg0533.tlg017.perseus-grc1,Call. H. 3; Call.Dian,Greek,Perseus:text:2008.01.0481:hymn=3,Callimachus,Hymn to Artemis,Callim. Hymn 3,
"Perseus:abo:tlg,0533,017",urn:cts:greekLit:tlg0533.tlg017.perseus-grc2,Call. H. 3; Call.Dian,Greek,Perseus:text:1999.01.0226:text=hymns:poem=3,Callimachus,Hymnus in Dianam,Callim. Hymn 3,
"Perseus:abo:tlg,0533,018",urn:cts:greekLit:tlg0533.tlg018.perseus-grc1,Call. H. 4; Call.Del.,Greek,Perseus:text:2008.01.0481:hymn=4,Callimachus,Hymn to Delos,Callim. Hymn 4,
"Perseus:abo:tlg,0533,018",urn:cts:greekLit:tlg0533.tlg018.perseus-grc2,Call. H. 4; Call.Del.,Greek,Perseus:text:1999.01.0226:text=hymns:poem=4,Callimachus,Hymnus in Delum,Callim. Hymn 4,
"Perseus:abo:tlg,0533,019",urn:cts:greekLit:tlg0533.tlg019.perseus-grc1,Call. H. 5; Call Lav.,Greek,Perseus:text:2008.01.0481:hymn=5,Callimachus,Hymn to Athena,Callim. Hymn 5; Cal. Lav. Pall.,
"Perseus:abo:tlg,0533,019",urn:cts:greekLit:tlg0533.tlg019.perseus-grc2,Call. H. 5; Call.Lav.,Greek,Perseus:text:1999.01.0226:text=hymns:poem=5,Callimachus,Lavacrum Palladis,Callim. Hymn 5; Cal. Lav. Pall.,
"Perseus:abo:tlg,0533,020",urn:cts:greekLit:tlg0533.tlg020.perseus-grc1,Call. H. 6; Call.Cer.; Call.Dem.,Greek,Perseus:text:2008.01.0481:hymn=6,Callimachus,Hymn to Demeter,Callim. Hymn 6,
"Perseus:abo:tlg,0533,020",urn:cts:greekLit:tlg0533.tlg020.perseus-grc2,Call. H. 6; Call.Cer.; Call.Dem.,Greek,Perseus:text:1999.01.0226:text=hymns:poem=6,Callimachus,Hymnus in Cererem,Callim. Hymn 6,
"Perseus:abo:tlg,0535,001",urn:cts:greekLit:tlg0535.tlg001.perseus-eng1,Demad. 1,English,Perseus:text:1999.01.0066:speech=1,Demades,On the Twelve Years,Demad. Fr.,
"Perseus:abo:tlg,0535,001",urn:cts:greekLit:tlg0535.tlg001.perseus-grc1,Demad. 1,Greek,Perseus:text:1999.01.0065:speech=1,Demades,On the Twelve Years,Demad. Fr.,
"Perseus:abo:tlg,0540,001",urn:cts:greekLit:tlg0540.tlg001.perseus-eng1,Lys. 1,English,Perseus:text:1999.01.0154:speech=1,Lysias,On the Murder of Eratosthenes,Lys. Or. 1,
"Perseus:abo:tlg,0540,001",urn:cts:greekLit:tlg0540.tlg001.perseus-grc1,Lys. 1,Greek,Perseus:text:1999.01.0153:speech=1,Lysias,De caede Eratosthenis ,Lys. Or. 1,
"Perseus:abo:tlg,0540,002",urn:cts:greekLit:tlg0540.tlg002.perseus-eng1,Lys. 2,English,Perseus:text:1999.01.0154:speech=2,Lysias,Funeral Oration,Lys. Or. 2,
"Perseus:abo:tlg,0540,002",urn:cts:greekLit:tlg0540.tlg002.perseus-grc1,Lys. 2,Greek,Perseus:text:1999.01.0153:speech=2,Lysias,Epitaphius,Lys. Or. 2,
"Perseus:abo:tlg,0540,003",urn:cts:greekLit:tlg0540.tlg003.perseus-eng1,Lys. 3,English,Perseus:text:1999.01.0154:speech=3,Lysias,Against Simon,Lys. Or. 3,
"Perseus:abo:tlg,0540,003",urn:cts:greekLit:tlg0540.tlg003.perseus-grc1,Lys. 3,Greek,Perseus:text:1999.01.0153:speech=3,Lysias,Contra Simonem,Lys. Or. 3,
"Perseus:abo:tlg,0540,004",urn:cts:greekLit:tlg0540.tlg004.perseus-eng1,Lys. 4,English,Perseus:text:1999.01.0154:speech=4,Lysias,On A Wound By Premeditation,Lys. Or. 4,
"Perseus:abo:tlg,0540,004",urn:cts:greekLit:tlg0540.tlg004.perseus-grc1,Lys. 4,Greek,Perseus:text:1999.01.0153:speech=4,Lysias,On A Wound By Premeditation,Lys. Or. 4,
"Perseus:abo:tlg,0540,005",urn:cts:greekLit:tlg0540.tlg005.perseus-eng1,Lys. 5,English,Perseus:text:1999.01.0154:speech=5,Lysias,For Callias,Lys. Or. 5,
"Perseus:abo:tlg,0540,005",urn:cts:greekLit:tlg0540.tlg005.perseus-grc1,Lys. 5,Greek,Perseus:text:1999.01.0153:speech=5,Lysias,Pro Callia,Lys. Or. 5,
"Perseus:abo:tlg,0540,006",urn:cts:greekLit:tlg0540.tlg006.perseus-eng1,Lys. 6,English,Perseus:text:1999.01.0154:speech=6,Lysias,Against Andocides,Lys. Or. 6,
"Perseus:abo:tlg,0540,006",urn:cts:greekLit:tlg0540.tlg006.perseus-grc1,Lys. 6,Greek,Perseus:text:1999.01.0153:speech=6,Lysias,In Andocidem [Sp.]  ,Lys. Or. 6,
"Perseus:abo:tlg,0540,007",urn:cts:greekLit:tlg0540.tlg007.perseus-eng1,Lys. 7,English,Perseus:text:1999.01.0154:speech=7,Lysias,On the Olive Stump,Lys. Or. 7,
"Perseus:abo:tlg,0540,007",urn:cts:greekLit:tlg0540.tlg007.perseus-grc1,Lys. 7,Greek,Perseus:text:1999.01.0153:speech=7,Lysias,Areopagiticus,Lys. Or. 7,
"Perseus:abo:tlg,0540,008",urn:cts:greekLit:tlg0540.tlg008.perseus-eng1,Lys. 8,English,Perseus:text:1999.01.0154:speech=8,Lysias,Accusation of Calumny,Lys. Or. 8,
"Perseus:abo:tlg,0540,008",urn:cts:greekLit:tlg0540.tlg008.perseus-grc1,Lys. 8,Greek,Perseus:text:1999.01.0153:speech=8,Lysias,Pro milite,Lys. Or. 8,
"Perseus:abo:tlg,0540,009",urn:cts:greekLit:tlg0540.tlg009.perseus-eng1,Lys. 9,English,Perseus:text:1999.01.0154:speech=9,Lysias,For The Soldier,Lys. Or. 9,
"Perseus:abo:tlg,0540,009",urn:cts:greekLit:tlg0540.tlg009.perseus-grc1,Lys. 9,Greek,Perseus:text:1999.01.0153:speech=9,Lysias,For The Soldier,Lys. Or. 9,
"Perseus:abo:tlg,0540,010",urn:cts:greekLit:tlg0540.tlg010.perseus-eng1,Lys. 10,English,Perseus:text:1999.01.0154:speech=10,Lysias,Against Theomnestus 1,Lys. Or. 10,
"Perseus:abo:tlg,0540,010",urn:cts:greekLit:tlg0540.tlg010.perseus-grc1,Lys. 10,Greek,Perseus:text:1999.01.0153:speech=10,Lysias,In Theomnestum 1 ,Lys. Or. 10,
"Perseus:abo:tlg,0540,011",urn:cts:greekLit:tlg0540.tlg011.perseus-eng1,Lys. 11,English,Perseus:text:1999.01.0154:speech=11,Lysias,Against Theomnestus 2,Lys. Or. 11,
"Perseus:abo:tlg,0540,011",urn:cts:greekLit:tlg0540.tlg011.perseus-grc1,Lys. 11,Greek,Perseus:text:1999.01.0153:speech=11,Lysias,In Theomnestum 2,Lys. Or. 11,
"Perseus:abo:tlg,0540,012",urn:cts:greekLit:tlg0540.tlg012.perseus-eng1,Lys. 12,English,Perseus:text:1999.01.0154:speech=12,Lysias,Against Eratosthenes,Lys. Or. 12,
"Perseus:abo:tlg,0540,012",urn:cts:greekLit:tlg0540.tlg012.perseus-grc1,Lys. 12,Greek,Perseus:text:1999.01.0153:speech=12,Lysias,In Eratosthenem ,Lys. Or. 12,
"Perseus:abo:tlg,0540,013",urn:cts:greekLit:tlg0540.tlg013.perseus-eng1,Lys. 13,English,Perseus:text:1999.01.0154:speech=13,Lysias,Against Agoratus,Lys. Or. 13,
"Perseus:abo:tlg,0540,013",urn:cts:greekLit:tlg0540.tlg013.perseus-grc1,Lys. 13,Greek,Perseus:text:1999.01.0153:speech=13,Lysias,In Agoratum,Lys. Or. 13,
"Perseus:abo:tlg,0540,014",urn:cts:greekLit:tlg0540.tlg014.perseus-eng1,Lys. 14,English,Perseus:text:1999.01.0154:speech=14,Lysias,Against Alcibiades 1,Lys. Or. 14,
"Perseus:abo:tlg,0540,014",urn:cts:greekLit:tlg0540.tlg014.perseus-grc1,Lys. 14,Greek,Perseus:text:1999.01.0153:speech=14,Lysias,In Alcibiadem 1,Lys. Or. 14,
"Perseus:abo:tlg,0540,015",urn:cts:greekLit:tlg0540.tlg015.perseus-eng1,Lys. 15,English,Perseus:text:1999.01.0154:speech=15,Lysias,Against Alcibiades 2,Lys. Or. 15,
"Perseus:abo:tlg,0540,015",urn:cts:greekLit:tlg0540.tlg015.perseus-grc1,Lys. 15,Greek,Perseus:text:1999.01.0153:speech=15,Lysias,In Alcibiadem 2,Lys. Or. 15,
"Perseus:abo:tlg,0540,016",urn:cts:greekLit:tlg0540.tlg016.perseus-eng1,Lys. 16,English,Perseus:text:1999.01.0154:speech=16,Lysias,In Defense of Mantitheus,Lys. Or. 16,
"Perseus:abo:tlg,0540,016",urn:cts:greekLit:tlg0540.tlg016.perseus-grc1,Lys. 16,Greek,Perseus:text:1999.01.0153:speech=16,Lysias,Pro Mantitheo ,Lys. Or. 16,
"Perseus:abo:tlg,0540,017",urn:cts:greekLit:tlg0540.tlg017.perseus-eng1,Lys. 17,English,Perseus:text:1999.01.0154:speech=17,Lysias,On The Property Of Eraton,Lys. Or. 17,
"Perseus:abo:tlg,0540,017",urn:cts:greekLit:tlg0540.tlg017.perseus-grc1,Lys. 17,Greek,Perseus:text:1999.01.0153:speech=17,Lysias,On The Property Of Eraton,Lys. Or. 17,
"Perseus:abo:tlg,0540,018",urn:cts:greekLit:tlg0540.tlg018.perseus-eng1,Lys. 18,English,Perseus:text:1999.01.0154:speech=18,Lysias,On the Confiscation of the Property Of The Brother Of Nicias,Lys. Or. 18,
"Perseus:abo:tlg,0540,018",urn:cts:greekLit:tlg0540.tlg018.perseus-grc1,Lys. 18,Greek,Perseus:text:1999.01.0153:speech=18,Lysias,On the Confiscation of the Property Of The Brother Of Nicias,Lys. Or. 18,
"Perseus:abo:tlg,0540,019",urn:cts:greekLit:tlg0540.tlg019.perseus-eng1,Lys. 19,English,Perseus:text:1999.01.0154:speech=19,Lysias,On the Property of Aristophanes,Lys. Or. 19,
"Perseus:abo:tlg,0540,019",urn:cts:greekLit:tlg0540.tlg019.perseus-grc1,Lys. 19,Greek,Perseus:text:1999.01.0153:speech=19,Lysias,On the Property of Aristophanes,Lys. Or. 19,
"Perseus:abo:tlg,0540,020",urn:cts:greekLit:tlg0540.tlg020.perseus-eng1,Lys. 20,English,Perseus:text:1999.01.0154:speech=20,Lysias,For Polystratus,Lys. Or. 20,
"Perseus:abo:tlg,0540,020",urn:cts:greekLit:tlg0540.tlg020.perseus-grc1,Lys. 20,Greek,Perseus:text:1999.01.0153:speech=20,Lysias,Pro Polystrato [Sp.],Lys. Or. 20,
"Perseus:abo:tlg,0540,021",urn:cts:greekLit:tlg0540.tlg021.perseus-eng1,Lys. 21,English,Perseus:text:1999.01.0154:speech=21,Lysias,Defense Against A Charge Of Taking Bribes,Lys. Or. 21,
"Perseus:abo:tlg,0540,021",urn:cts:greekLit:tlg0540.tlg021.perseus-grc1,Lys. 21,Greek,Perseus:text:1999.01.0153:speech=21,Lysias,Defense Against A Charge Of Taking Bribes,Lys. Or. 21,
"Perseus:abo:tlg,0540,022",urn:cts:greekLit:tlg0540.tlg022.perseus-eng1,Lys. 22,English,Perseus:text:1999.01.0154:speech=22,Lysias,Against The Corn-Dealers,Lys. Or. 22,
"Perseus:abo:tlg,0540,022",urn:cts:greekLit:tlg0540.tlg022.perseus-grc1,Lys. 22,Greek,Perseus:text:1999.01.0153:speech=22,Lysias,Against The Corn-Dealers,Lys. Or. 22,
"Perseus:abo:tlg,0540,023",urn:cts:greekLit:tlg0540.tlg023.perseus-eng1,Lys. 23,English,Perseus:text:1999.01.0154:speech=23,Lysias,Against Pancleon,Lys. Or. 23,
"Perseus:abo:tlg,0540,023",urn:cts:greekLit:tlg0540.tlg023.perseus-grc1,Lys. 23,Greek,Perseus:text:1999.01.0153:speech=23,Lysias,In Pancleonem,Lys. Or. 23,
"Perseus:abo:tlg,0540,024",urn:cts:greekLit:tlg0540.tlg024.perseus-eng1,Lys. 24,English,Perseus:text:1999.01.0154:speech=24,Lysias,On The Refusal Of A Pension,Lys. Or. 24,
"Perseus:abo:tlg,0540,024",urn:cts:greekLit:tlg0540.tlg024.perseus-grc1,Lys. 24,Greek,Perseus:text:1999.01.0153:speech=24,Lysias,On The Refusal Of A Pension,Lys. Or. 24,
"Perseus:abo:tlg,0540,025",urn:cts:greekLit:tlg0540.tlg025.perseus-eng1,Lys. 25,English,Perseus:text:1999.01.0154:speech=25,Lysias,Defense Against a Charge of Subverting the Democracy,Lys. Or. 25,
"Perseus:abo:tlg,0540,025",urn:cts:greekLit:tlg0540.tlg025.perseus-grc1,Lys. 25,Greek,Perseus:text:1999.01.0153:speech=25,Lysias,Defense Against a Charge of Subverting the Democracy,Lys. Or. 25,
"Perseus:abo:tlg,0540,026",urn:cts:greekLit:tlg0540.tlg026.perseus-eng1,Lys. 26,English,Perseus:text:1999.01.0154:speech=26,Lysias,On the Scrutiny of Evandros,Lys. Or. 26,
"Perseus:abo:tlg,0540,026",urn:cts:greekLit:tlg0540.tlg026.perseus-grc1,Lys. 26,Greek,Perseus:text:1999.01.0153:speech=26,Lysias,On the Scrutiny of Evandros,Lys. Or. 26,
"Perseus:abo:tlg,0540,027",urn:cts:greekLit:tlg0540.tlg027.perseus-eng1,Lys. 27,English,Perseus:text:1999.01.0154:speech=27,Lysias,Against Epicrates and his Fellow-envoys,Lys. Or. 27,
"Perseus:abo:tlg,0540,027",urn:cts:greekLit:tlg0540.tlg027.perseus-grc1,Lys. 27,Greek,Perseus:text:1999.01.0153:speech=27,Lysias,In Epicratem,Lys. Or. 27,
"Perseus:abo:tlg,0540,028",urn:cts:greekLit:tlg0540.tlg028.perseus-eng1,Lys. 28,English,Perseus:text:1999.01.0154:speech=28,Lysias,Against Ergocles,Lys. Or. 28,
"Perseus:abo:tlg,0540,028",urn:cts:greekLit:tlg0540.tlg028.perseus-grc1,Lys. 28,Greek,Perseus:text:1999.01.0153:speech=28,Lysias,In Ergoclem,Lys. Or. 28,
"Perseus:abo:tlg,0540,029",urn:cts:greekLit:tlg0540.tlg029.perseus-eng1,Lys. 29,English,Perseus:text:1999.01.0154:speech=29,Lysias,Against Philocrates,Lys. Or. 29,
"Perseus:abo:tlg,0540,029",urn:cts:greekLit:tlg0540.tlg029.perseus-grc1,Lys. 29,Greek,Perseus:text:1999.01.0153:speech=29,Lysias,In Philocratem,Lys. Or. 29,
"Perseus:abo:tlg,0540,030",urn:cts:greekLit:tlg0540.tlg030.perseus-eng1,Lys. 30,English,Perseus:text:1999.01.0154:speech=30,Lysias,Against Nicomachus,Lys. Or. 30,
"Perseus:abo:tlg,0540,030",urn:cts:greekLit:tlg0540.tlg030.perseus-grc1,Lys. 30,Greek,Perseus:text:1999.01.0153:speech=30,Lysias,In Nicomachum,Lys. Or. 30,
"Perseus:abo:tlg,0540,031",urn:cts:greekLit:tlg0540.tlg031.perseus-eng1,Lys. 31,English,Perseus:text:1999.01.0154:speech=31,Lysias,Against Philon,Lys. Or. 31,
"Perseus:abo:tlg,0540,031",urn:cts:greekLit:tlg0540.tlg031.perseus-grc1,Lys. 31,Greek,Perseus:text:1999.01.0153:speech=31,Lysias,In Philonem,Lys. Or. 31,
"Perseus:abo:tlg,0540,032",urn:cts:greekLit:tlg0540.tlg032.perseus-eng1,Lys. 32,English,Perseus:text:1999.01.0154:speech=32,Lysias,Against Diogeiton,Lys. Or. 32,
"Perseus:abo:tlg,0540,032",urn:cts:greekLit:tlg0540.tlg032.perseus-grc1,Lys. 32,Greek,Perseus:text:1999.01.0153:speech=32,Lysias,In Diogitonem ,Lys. Or. 32,
"Perseus:abo:tlg,0540,033",urn:cts:greekLit:tlg0540.tlg033.perseus-eng1,Lys. 33,English,Perseus:text:1999.01.0154:speech=33,Lysias,Olympic Oration,Lys. Or. 33,
"Perseus:abo:tlg,0540,033",urn:cts:greekLit:tlg0540.tlg033.perseus-grc1,Lys. 33,Greek,Perseus:text:1999.01.0153:speech=33,Lysias,Olympic Oration,Lys. Or. 33,
"Perseus:abo:tlg,0540,034",urn:cts:greekLit:tlg0540.tlg034.perseus-eng1,Lys. 34,English,Perseus:text:1999.01.0154:speech=34,Lysias,Against The Subversion of the Ancestral Constitution,Lys. Or. 34,
"Perseus:abo:tlg,0540,034",urn:cts:greekLit:tlg0540.tlg034.perseus-grc1,Lys. 34,Greek,Perseus:text:1999.01.0153:speech=34,Lysias,Against The Subversion of the Ancestral Constitution,Lys. Or. 34,
"Perseus:abo:tlg,0543,001",urn:cts:greekLit:tlg0543.tlg001.perseus-eng1,Plb.,English,Perseus:text:1999.01.0234,Polybius,Histories,Polyb.,
"Perseus:abo:tlg,0543,001",urn:cts:greekLit:tlg0543.tlg001.perseus-grc1,Plb.,Greek,Perseus:text:1999.01.0233,Polybius,Histories,Polyb.,
none,urn:cts:greekLit:tlg0545.tlg001.perseus-grc1,Ael. NA,Greek,Perseus:text:2008.01.0590,Aelian,De Natura Animalium,,
none,urn:cts:greekLit:tlg0545.tlg002.perseus-grc1,Ael. VH,Greek,Perseus:text:2008.01.0591,Aeneas Tacticus,Varia Historia,Ael. V. H.,
none,urn:cts:greekLit:tlg0545.tlg003.perseus-grc1,Ael. Ep.,Greek,Perseus:text:2008.01.0592,Aelian,Epistulae Rusticae,,
"Perseus:abo:tlg,0548,001",urn:cts:greekLit:tlg0548.tlg001.perseus-eng1,Apollod.,English,Perseus:text:1999.01.0022:text=Library,Apollodorus,Library,Apollod. Bibl.,
"Perseus:abo:tlg,0548,001",urn:cts:greekLit:tlg0548.tlg001.perseus-grc1,Apollod.,Greek,Perseus:text:1999.01.0021:text=Library,Apollodorus,Bibliotheca,Apollod. Bibl.,
"Perseus:abo:tlg,0548,002",urn:cts:greekLit:tlg0548.tlg002.perseus-eng1,Apollod. Epit,English,Perseus:text:1999.01.0022:text=Epitome,Apollodorus,Epitome,,
"Perseus:abo:tlg,0548,002",urn:cts:greekLit:tlg0548.tlg002.perseus-grc1,Apollod. Epit,Greek,Perseus:text:1999.01.0021:text=Epitome,Apollodorus,Epitome,,
"Perseus:abo:tlg,0551,001",urn:cts:greekLit:tlg0551.tlg001.perseus-eng1,App. Praef.,English,Perseus:text:1999.01.0230:text=Pref.,Appianus of Alexandria,Proemium,,
"Perseus:abo:tlg,0551,002",urn:cts:greekLit:tlg0551.tlg002.perseus-eng1,App. Reg.,English,Perseus:text:1999.01.0230:text=Reg.,Appianus of Alexandria,Kings,,
"Perseus:abo:tlg,0551,002",urn:cts:greekLit:tlg0551.tlg002.perseus-grc1,App. Reg.,Greek,Perseus:text:1999.01.0229:text=Reg.,Appianus of Alexandria,Basilica,,
"Perseus:abo:tlg,0551,003",urn:cts:greekLit:tlg0551.tlg003.perseus-eng1,App. Ital.,English,Perseus:text:1999.01.0230:text=Ital.,Appianus of Alexandria,Italy,,
"Perseus:abo:tlg,0551,003",urn:cts:greekLit:tlg0551.tlg003.perseus-grc1,App. Ital.,Greek,Perseus:text:1999.01.0229:text=Ital.,Appianus of Alexandria,Italica,,
"Perseus:abo:tlg,0551,004",urn:cts:greekLit:tlg0551.tlg004.perseus-eng1,App. Sam.,English,Perseus:text:1999.01.0230:text=Sam.,Appianus of Alexandria,Samnite History,,
"Perseus:abo:tlg,0551,004",urn:cts:greekLit:tlg0551.tlg004.perseus-grc1,App. Sam.,Greek,Perseus:text:1999.01.0229:text=Sam.,Appianus of Alexandria,Samnitica ,,
"Perseus:abo:tlg,0551,005",urn:cts:greekLit:tlg0551.tlg005.perseus-eng1,App. Gall.,English,Perseus:text:1999.01.0230:text=Gall.,Appianus of Alexandria,Gallic History,,
"Perseus:abo:tlg,0551,005",urn:cts:greekLit:tlg0551.tlg005.perseus-grc1,App. Gall.,Greek,Perseus:text:1999.01.0229:text=Gall.,Appianus of Alexandria,Celtica,,
"Perseus:abo:tlg,0551,006",urn:cts:greekLit:tlg0551.tlg006.perseus-eng1,App. Sic.,English,Perseus:text:1999.01.0230:text=Sic.,Appianus of Alexandria,Sicily and the Other Islands,,
"Perseus:abo:tlg,0551,006",urn:cts:greekLit:tlg0551.tlg006.perseus-grc1,App. Sic.,Greek,Perseus:text:1999.01.0229:text=Sic.,Appianus of Alexandria,Sicelica ,,
"Perseus:abo:tlg,0551,007",urn:cts:greekLit:tlg0551.tlg007.perseus-eng1,App. Hisp.,English,Perseus:text:1999.01.0230:text=Hisp.,Appianus of Alexandria,Wars in Spain,,
"Perseus:abo:tlg,0551,007",urn:cts:greekLit:tlg0551.tlg007.perseus-grc1,App. Hisp.,Greek,Perseus:text:1999.01.0229:text=Hisp.,Appianus of Alexandria,Iberica,,
"Perseus:abo:tlg,0551,008",urn:cts:greekLit:tlg0551.tlg008.perseus-eng1,App. Hann.,English,Perseus:text:1999.01.0230:text=Hann.,Appianus of Alexandria,Hannibalic War,,
"Perseus:abo:tlg,0551,008",urn:cts:greekLit:tlg0551.tlg008.perseus-grc1,App. Hann.,Greek,Perseus:text:1999.01.0229:text=Hann.,Appianus of Alexandria,Annibaica,,
"Perseus:abo:tlg,0551,009",urn:cts:greekLit:tlg0551.tlg009.perseus-eng1,App. Pun.,English,Perseus:text:1999.01.0230:text=Pun.,Appianus of Alexandria,Punic Wars,,
"Perseus:abo:tlg,0551,009",urn:cts:greekLit:tlg0551.tlg009.perseus-grc1,App. Pun.,Greek,Perseus:text:1999.01.0229:text=Pun.,Appianus of Alexandria,Punica,,
"Perseus:abo:tlg,0551,010",urn:cts:greekLit:tlg0551.tlg010.perseus-eng1,App. Num.,English,Perseus:text:1999.01.0230:text=Num.,Appianus of Alexandria,Numidian Affairs,,
"Perseus:abo:tlg,0551,010",urn:cts:greekLit:tlg0551.tlg010.perseus-grc1,App. Num.,Greek,Perseus:text:1999.01.0229:text=Num.,Appianus of Alexandria,Numidica,,
"Perseus:abo:tlg,0551,011",urn:cts:greekLit:tlg0551.tlg011.perseus-eng1,App. Mac.,English,Perseus:text:1999.01.0230:text=Mac.,Appianus of Alexandria,Macedonian Affairs,,
"Perseus:abo:tlg,0551,011",urn:cts:greekLit:tlg0551.tlg011.perseus-grc1,App. Mac.,Greek,Perseus:text:1999.01.0229:text=Mac.,Appianus of Alexandria,Macedonica,,
"Perseus:abo:tlg,0551,012",urn:cts:greekLit:tlg0551.tlg012.perseus-eng1,App. Ill.,English,Perseus:text:1999.01.0230:text=Ill.,Appianus of Alexandria,Illyrian Wars,,
"Perseus:abo:tlg,0551,012",urn:cts:greekLit:tlg0551.tlg012.perseus-grc1,App. Ill.,Greek,Perseus:text:1999.01.0229:text=Ill.,Appianus of Alexandria,Illyrica,,
"Perseus:abo:tlg,0551,013",urn:cts:greekLit:tlg0551.tlg013.perseus-eng1,App. Syr.,English,Perseus:text:1999.01.0230:text=Syr.,Appianus of Alexandria,Syrian Wars,,
"Perseus:abo:tlg,0551,013",urn:cts:greekLit:tlg0551.tlg013.perseus-grc1,App. Syr.,Greek,Perseus:text:1999.01.0229:text=Syr.,Appianus of Alexandria,Syrica,,
"Perseus:abo:tlg,0551,014",urn:cts:greekLit:tlg0551.tlg014.perseus-eng1,App. Mith.,English,Perseus:text:1999.01.0230:text=Mith.,Appianus of Alexandria,Mithridatic Wars,,
"Perseus:abo:tlg,0551,014",urn:cts:greekLit:tlg0551.tlg014.perseus-grc1,App. Mith.,Greek,Perseus:text:1999.01.0229:text=Mith.,Appianus of Alexandria,Mithridatica,,
"Perseus:abo:tlg,0551,017",urn:cts:greekLit:tlg0551.tlg017.perseus-eng1,App. BC,English,Perseus:text:1999.01.0232,Appianus of Alexandria,Civil Wars,App.B.Civ.,
"Perseus:abo:tlg,0551,017",urn:cts:greekLit:tlg0551.tlg017.perseus-grc1,App. BC,Greek,Perseus:text:1999.01.0231,Appianus of Alexandria,Bella Civilia ,App.B.Civ.,
none,urn:cts:greekLit:tlg0554.tlg001.perseus-grc1,none,Greek,Perseus:text:2008.01.0668,Chariton,De Chaerea et Callirhoe,Charit.,
